"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","3,391","433","(X)","260","(X)","1,734","(X)","1,572","115","964","(X)","841","49","207","222","1.40","2.40","","4,740","3,391","442","270","402","147","88","","3,198","1,786","690","405","22","295","1,892","1,097","392","18","46","339","","99","73","60","64","0","93","5","","0","0","","0","0","0","0","0","0","0","","673","1","0","85","63","524","","4,291","42","142","529","727","253","1,400","1,198","4,107","2,598","","4,931","225","","4,646","523","388","0","4,040","465","218","58","","5,409","3,587","1,822","1,667","623","1,044","399","645","155","","5,438","4,843","4,821","2,329","2,492","22","595","","595","112","483","","617","22","0","22","595","361","234","","595","55","211","0","43","209","77","","5,187","4,725","462","130","223","122","41","0","197","7","1","1","","5,438","492","0","57","0","46","441","272","0","647","11","50","401","394","27","12","250","17","18","18","56","0","174","37","0","0","12","23","","3,391","3,258","2,905"
"    Percent","","3,391","12.8%","(X)","7.7%","(X)","51.1%","(X)","46.4%","3.4%","28.4%","(X)","24.8%","1.4%","6.1%","6.5%","(X)","(X)","","4,740","71.5%","9.3%","5.7%","8.5%","3.1%","1.9%","","3,198","55.8%","21.6%","12.7%","0.7%","9.2%","1,892","58.0%","20.7%","1.0%","2.4%","17.9%","","99","73.7%","(X)","(X)","(X)","(X)","(X)","","0","-","","-","-","-","-","0","-","-","","673","0.1%","0.0%","12.6%","9.4%","77.9%","","4,291","1.0%","3.3%","12.3%","16.9%","5.9%","32.6%","27.9%","95.7%","60.5%","","4,931","4.6%","","4,646","11.3%","388","0.0%","4,040","11.5%","218","26.6%","","5,409","66.3%","33.7%","30.8%","11.5%","19.3%","7.4%","11.9%","2.9%","","5,438","89.1%","88.7%","42.8%","45.8%","0.4%","10.9%","","595","18.8%","81.2%","","617","22","0.0%","100.0%","595","60.7%","39.3%","","595","9.2%","35.5%","0.0%","7.2%","35.1%","12.9%","","5,187","91.1%","8.9%","2.5%","4.3%","2.4%","0.8%","0.0%","3.8%","0.1%","0.0%","0.0%","","5,438","9.0%","0.0%","1.0%","0.0%","0.8%","8.1%","5.0%","0.0%","11.9%","0.2%","0.9%","7.4%","7.2%","0.5%","0.2%","4.6%","0.3%","0.3%","0.3%","1.0%","0.0%","3.2%","0.7%","0.0%","0.0%","0.2%","0.4%","","3,391","96.1%","85.7%"
"Census Tract 1257, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,370","119","(X)","55","(X)","417","(X)","367","95","779","(X)","341","133","444","358","1.94","2.95","","2,658","1,370","135","52","902","150","49","","842","327","165","148","20","182","1,112","679","144","17","63","209","","30","30","57","50","0","56","66","","16","16","","0","0","0","16","16","16","0","","810","16","0","486","195","113","","1,733","116","295","413","500","108","173","128","1,322","301","","1,821","75","","2,658","635","837","31","1,393","399","428","205","","2,639","2,150","489","455","275","180","180","0","34","","2,658","2,536","2,536","2,137","399","0","122","","122","53","69","","122","0","0","0","122","21","101","","122","0","0","89","0","0","33","","2,502","2,413","89","20","0","0","0","0","0","0","89","20","","2,658","8","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","","1,370","1,109","938"
"    Percent","","1,370","8.7%","(X)","4.0%","(X)","30.4%","(X)","26.8%","6.9%","56.9%","(X)","24.9%","9.7%","32.4%","26.1%","(X)","(X)","","2,658","51.5%","5.1%","2.0%","33.9%","5.6%","1.8%","","842","38.8%","19.6%","17.6%","2.4%","21.6%","1,112","61.1%","12.9%","1.5%","5.7%","18.8%","","30","100.0%","(X)","(X)","(X)","(X)","(X)","","16","100.0%","","0.0%","0.0%","0.0%","100.0%","16","100.0%","0.0%","","810","2.0%","0.0%","60.0%","24.1%","14.0%","","1,733","6.7%","17.0%","23.8%","28.9%","6.2%","10.0%","7.4%","76.3%","17.4%","","1,821","4.1%","","2,658","23.9%","837","3.7%","1,393","28.6%","428","47.9%","","2,639","81.5%","18.5%","17.2%","10.4%","6.8%","6.8%","0.0%","1.3%","","2,658","95.4%","95.4%","80.4%","15.0%","0.0%","4.6%","","122","43.4%","56.6%","","122","0","-","-","122","17.2%","82.8%","","122","0.0%","0.0%","73.0%","0.0%","0.0%","27.0%","","2,502","96.4%","3.6%","0.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.6%","0.8%","","2,658","0.3%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","4.4%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,370","80.9%","68.5%"
"Census Tract 1266, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,035","249","(X)","58","(X)","331","(X)","294","24","397","(X)","143","23","333","128","2.40","3.48","","2,483","1,035","258","55","1,012","104","19","","1,139","640","272","41","18","168","921","506","244","17","31","123","","3","3","7","5","0","0","13","","51","41","","0","36","5","0","41","24","36","","569","83","20","246","163","57","","1,715","65","268","532","360","127","259","104","1,382","363","","1,910","140","","2,618","432","902","86","1,568","283","148","63","","2,835","2,291","544","544","322","222","206","16","0","","2,839","2,821","2,821","2,229","592","0","18","","18","18","0","","18","0","0","0","18","0","18","","18","0","0","18","0","0","0","","2,432","2,398","34","0","21","0","4","0","0","0","9","0","","2,839","125","8","0","0","7","49","79","0","162","0","0","115","104","0","0","1","0","17","0","18","0","43","3","0","0","0","0","","1,035","863","598"
"    Percent","","1,035","24.1%","(X)","5.6%","(X)","32.0%","(X)","28.4%","2.3%","38.4%","(X)","13.8%","2.2%","32.2%","12.4%","(X)","(X)","","2,483","41.7%","10.4%","2.2%","40.8%","4.2%","0.8%","","1,139","56.2%","23.9%","3.6%","1.6%","14.7%","921","54.9%","26.5%","1.8%","3.4%","13.4%","","3","100.0%","(X)","(X)","(X)","(X)","(X)","","51","80.4%","","0.0%","70.6%","9.8%","0.0%","41","58.5%","87.8%","","569","14.6%","3.5%","43.2%","28.6%","10.0%","","1,715","3.8%","15.6%","31.0%","21.0%","7.4%","15.1%","6.1%","80.6%","21.2%","","1,910","7.3%","","2,618","16.5%","902","9.5%","1,568","18.0%","148","42.6%","","2,835","80.8%","19.2%","19.2%","11.4%","7.8%","7.3%","0.6%","0.0%","","2,839","99.4%","99.4%","78.5%","20.9%","0.0%","0.6%","","18","100.0%","0.0%","","18","0","-","-","18","0.0%","100.0%","","18","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","","2,432","98.6%","1.4%","0.0%","0.9%","0.0%","0.2%","0.0%","0.0%","0.0%","0.4%","0.0%","","2,839","4.4%","0.3%","0.0%","0.0%","0.2%","1.7%","2.8%","0.0%","5.7%","0.0%","0.0%","4.1%","3.7%","0.0%","0.0%","0.0%","0.0%","0.6%","0.0%","0.6%","0.0%","1.5%","0.1%","0.0%","0.0%","0.0%","0.0%","","1,035","83.4%","57.8%"
"Census Tract 1267, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","424","42","(X)","53","(X)","178","(X)","121","32","151","(X)","30","6","104","99","2.12","2.78","","899","424","36","48","306","69","16","","405","265","28","39","16","57","338","167","66","26","46","33","","9","9","52","42","0","103","0","","16","9","","0","0","0","9","9","9","0","","172","0","20","96","22","34","","658","11","75","258","196","17","32","69","572","101","","718","69","","899","139","181","25","598","77","120","37","","880","741","139","139","62","77","52","25","0","","899","879","879","753","126","0","20","","20","0","20","","20","0","0","0","20","6","14","","20","0","0","0","0","6","14","","862","856","6","0","0","0","6","0","0","0","0","0","","899","45","0","0","0","0","20","15","0","69","26","3","51","32","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","424","359","319"
"    Percent","","424","9.9%","(X)","12.5%","(X)","42.0%","(X)","28.5%","7.5%","35.6%","(X)","7.1%","1.4%","24.5%","23.3%","(X)","(X)","","899","47.2%","4.0%","5.3%","34.0%","7.7%","1.8%","","405","65.4%","6.9%","9.6%","4.0%","14.1%","338","49.4%","19.5%","7.7%","13.6%","9.8%","","9","100.0%","(X)","(X)","(X)","(X)","(X)","","16","56.3%","","0.0%","0.0%","0.0%","56.3%","9","100.0%","0.0%","","172","0.0%","11.6%","55.8%","12.8%","19.8%","","658","1.7%","11.4%","39.2%","29.8%","2.6%","4.9%","10.5%","86.9%","15.3%","","718","9.6%","","899","15.5%","181","13.8%","598","12.9%","120","30.8%","","880","84.2%","15.8%","15.8%","7.0%","8.8%","5.9%","2.8%","0.0%","","899","97.8%","97.8%","83.8%","14.0%","0.0%","2.2%","","20","0.0%","100.0%","","20","0","-","-","20","30.0%","70.0%","","20","0.0%","0.0%","0.0%","0.0%","30.0%","70.0%","","862","99.3%","0.7%","0.0%","0.0%","0.0%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","","899","5.0%","0.0%","0.0%","0.0%","0.0%","2.2%","1.7%","0.0%","7.7%","2.9%","0.3%","5.7%","3.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","424","84.7%","75.2%"
"Census Tract 1268, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,611","503","(X)","169","(X)","402","(X)","304","40","537","(X)","337","92","306","324","1.99","2.72","","3,204","1,611","495","154","497","285","162","","1,426","723","532","21","13","137","1,410","628","507","7","94","174","","43","30","50","47","0","81","0","","80","61","","8","0","13","40","61","15","21","","718","42","7","143","255","271","","2,454","51","125","408","493","252","751","374","2,278","1,125","","2,588","189","","3,204","552","616","173","2,182","210","406","169","","3,200","2,773","427","427","146","281","235","46","0","","3,204","3,124","3,056","2,251","805","68","80","","80","70","10","","148","68","0","68","80","17","63","","80","27","53","0","0","0","0","","3,036","2,968","68","9","11","0","24","0","9","0","24","9","","3,204","299","24","52","8","55","363","134","0","923","25","11","742","181","9","36","37","0","0","71","121","0","7","12","11","0","6","0","","1,611","1,520","1,444"
"    Percent","","1,611","31.2%","(X)","10.5%","(X)","25.0%","(X)","18.9%","2.5%","33.3%","(X)","20.9%","5.7%","19.0%","20.1%","(X)","(X)","","3,204","50.3%","15.4%","4.8%","15.5%","8.9%","5.1%","","1,426","50.7%","37.3%","1.5%","0.9%","9.6%","1,410","44.5%","36.0%","0.5%","6.7%","12.3%","","43","69.8%","(X)","(X)","(X)","(X)","(X)","","80","76.3%","","10.0%","0.0%","16.3%","50.0%","61","24.6%","34.4%","","718","5.8%","1.0%","19.9%","35.5%","37.7%","","2,454","2.1%","5.1%","16.6%","20.1%","10.3%","30.6%","15.2%","92.8%","45.8%","","2,588","7.3%","","3,204","17.2%","616","28.1%","2,182","9.6%","406","41.6%","","3,200","86.7%","13.3%","13.3%","4.6%","8.8%","7.3%","1.4%","0.0%","","3,204","97.5%","95.4%","70.3%","25.1%","2.1%","2.5%","","80","87.5%","12.5%","","148","68","0.0%","100.0%","80","21.3%","78.8%","","80","33.8%","66.3%","0.0%","0.0%","0.0%","0.0%","","3,036","97.8%","2.2%","0.3%","0.4%","0.0%","0.8%","0.0%","0.3%","0.0%","0.8%","0.3%","","3,204","9.3%","0.7%","1.6%","0.2%","1.7%","11.3%","4.2%","0.0%","28.8%","0.8%","0.3%","23.2%","5.6%","0.3%","1.1%","1.2%","0.0%","0.0%","2.2%","3.8%","0.0%","0.2%","0.4%","0.3%","0.0%","0.2%","0.0%","","1,611","94.4%","89.6%"
"Census Tract 1269, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,501","121","(X)","81","(X)","416","(X)","350","83","883","(X)","284","148","541","708","2.29","3.10","","3,436","1,501","136","72","664","949","114","","1,452","1,017","165","65","57","148","1,699","786","178","85","410","240","","0","0","0","0","0","0","0","","307","246","","0","0","0","246","246","246","0","","929","0","60","271","361","237","","2,647","134","278","917","903","146","190","79","2,235","269","","2,908","164","","3,680","828","772","90","1,931","453","977","285","","3,680","3,282","398","398","156","242","218","24","0","","3,680","3,655","3,643","2,816","827","12","25","","25","0","25","","37","12","12","0","25","0","25","","25","0","0","0","0","25","0","","3,548","3,476","72","47","72","47","0","0","0","0","0","0","","3,680","54","0","0","0","0","13","1","0","25","0","0","21","0","0","0","0","0","0","0","0","0","69","0","0","0","0","0","","1,501","1,065","953"
"    Percent","","1,501","8.1%","(X)","5.4%","(X)","27.7%","(X)","23.3%","5.5%","58.8%","(X)","18.9%","9.9%","36.0%","47.2%","(X)","(X)","","3,436","43.7%","4.0%","2.1%","19.3%","27.6%","3.3%","","1,452","70.0%","11.4%","4.5%","3.9%","10.2%","1,699","46.3%","10.5%","5.0%","24.1%","14.1%","","0","-","(X)","(X)","(X)","(X)","(X)","","307","80.1%","","0.0%","0.0%","0.0%","80.1%","246","100.0%","0.0%","","929","0.0%","6.5%","29.2%","38.9%","25.5%","","2,647","5.1%","10.5%","34.6%","34.1%","5.5%","7.2%","3.0%","84.4%","10.2%","","2,908","5.6%","","3,680","22.5%","772","11.7%","1,931","23.5%","977","29.2%","","3,680","89.2%","10.8%","10.8%","4.2%","6.6%","5.9%","0.7%","0.0%","","3,680","99.3%","99.0%","76.5%","22.5%","0.3%","0.7%","","25","0.0%","100.0%","","37","12","100.0%","0.0%","25","0.0%","100.0%","","25","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","","3,548","98.0%","2.0%","1.3%","2.0%","1.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","3,680","1.5%","0.0%","0.0%","0.0%","0.0%","0.4%","0.0%","0.0%","0.7%","0.0%","0.0%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.9%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,501","71.0%","63.5%"
"Census Tract 1270, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
